link,relevance
http://www.cs.ucl.ac.uk/archive/article/ucl-students-learn-state-of-the-art-ai-in-deepmind-partnership/,2
http://www.cs.ucl.ac.uk/mobile/archive/article/ucl-students-learn-state-of-the-art-ai-in-deepmind-partnership/,2
http://www.cs.ucl.ac.uk/mobile/news/article/ucl-students-learn-state-of-the-art-ai-in-deepmind-partnership/,2
http://www.cs.ucl.ac.uk/news/article/ucl-students-learn-state-of-the-art-ai-in-deepmind-partnership/,2
